order_id,customer_id,product_id,product_name,quantity,unit_price,total_amount,order_date,status,shipping_country
ORD_000525,CUST_00138,PROD_003,USB-C Hub,2,45.0,90.0,2024-05-17,delivered,UK
ORD_000526,CUST_00142,PROD_003,USB-C Hub,1,45.0,45.0,2024-03-26,delivered,Germany
ORD_000527,CUST_00129,PROD_005,Webcam HD,4,79.99,319.96,2024-02-09,processing,UK
ORD_000528,CUST_00235,PROD_008,Cable Management Kit,5,15.0,75.0,2024-11-11,pending,Canada
ORD_000529,CUST_00171,PROD_003,USB-C Hub,3,45.0,135.0,2024-01-04,cancelled,Germany
ORD_000530,CUST_00221,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-08-13,cancelled,UK
ORD_000531,CUST_00486,PROD_003,USB-C Hub,3,45.0,135.0,2024-06-13,processing,France
ORD_000532,CUST_00496,PROD_008,Cable Management Kit,3,15.0,45.0,2024-03-31,shipped,Germany
ORD_000533,CUST_00167,PROD_005,Webcam HD,4,79.99,319.96,2024-10-21,delivered,Canada
ORD_000534,CUST_00478,PROD_005,Webcam HD,4,79.99,319.96,2024-07-05,cancelled,USA
ORD_000535,CUST_00350,PROD_004,Monitor Stand,5,34.5,172.5,2024-10-06,cancelled,Canada
ORD_000536,CUST_00225,PROD_001,Wireless Mouse,4,29.99,119.96,2024-12-28,shipped,Canada
ORD_000537,CUST_00072,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-12-10,shipped,Germany
ORD_000538,CUST_00367,PROD_004,Monitor Stand,3,34.5,103.5,2024-12-03,delivered,Canada
ORD_000539,CUST_00246,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-08-17,cancelled,France
ORD_000540,CUST_00215,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-09-16,cancelled,Australia
ORD_000541,CUST_00305,PROD_001,Wireless Mouse,3,29.99,89.97,2024-12-25,pending,France
ORD_000542,CUST_00182,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-12-02,processing,Australia
ORD_000543,CUST_00347,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-10-15,delivered,Australia
ORD_000544,CUST_00051,PROD_006,Desk Lamp,4,24.99,99.96,2024-02-24,shipped,USA
ORD_000545,CUST_00298,PROD_004,Monitor Stand,5,34.5,172.5,2024-09-22,cancelled,France
ORD_000546,CUST_00238,PROD_004,Monitor Stand,4,34.5,138.0,2024-07-10,cancelled,Germany
ORD_000547,CUST_00248,PROD_009,Laptop Stand,2,49.99,99.98,2024-06-25,pending,USA
ORD_000548,CUST_00426,PROD_005,Webcam HD,4,79.99,319.96,2024-02-13,processing,USA
ORD_000549,CUST_00402,PROD_006,Desk Lamp,3,24.99,74.97,2024-06-24,processing,Germany
ORD_000550,CUST_00050,PROD_009,Laptop Stand,4,49.99,199.96,2024-06-27,delivered,Germany
ORD_000551,CUST_00023,PROD_008,Cable Management Kit,3,15.0,45.0,2024-02-04,pending,UK
ORD_000552,CUST_00347,PROD_001,Wireless Mouse,3,29.99,89.97,2024-11-27,processing,USA
ORD_000553,CUST_00082,PROD_004,Monitor Stand,5,34.5,172.5,2024-03-30,shipped,France
ORD_000554,CUST_00409,PROD_009,Laptop Stand,4,49.99,199.96,2024-08-24,delivered,Canada
ORD_000555,CUST_00222,PROD_003,USB-C Hub,2,45.0,90.0,2024-11-23,delivered,Australia
ORD_000556,CUST_00304,PROD_001,Wireless Mouse,5,29.99,149.95,2024-04-11,delivered,Germany
ORD_000557,CUST_00106,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-12-26,shipped,Canada
ORD_000558,CUST_00096,PROD_002,Mechanical Keyboard,5,89.99,449.95,2024-02-22,shipped,France
ORD_000559,CUST_00135,PROD_006,Desk Lamp,2,24.99,49.98,2024-08-22,delivered,USA
ORD_000560,CUST_00313,PROD_009,Laptop Stand,3,49.99,149.97,2024-11-01,delivered,Germany
ORD_000561,CUST_00433,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-06-27,delivered,UK
ORD_000562,CUST_00410,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-12-10,shipped,Australia
ORD_000563,CUST_00069,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-02-13,shipped,Australia
ORD_000564,CUST_00094,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-06-05,shipped,USA
ORD_000565,CUST_00306,PROD_003,USB-C Hub,5,45.0,225.0,2024-07-17,processing,Germany
ORD_000566,CUST_00250,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-08-04,cancelled,Canada
ORD_000567,CUST_00148,PROD_003,USB-C Hub,5,45.0,225.0,2024-03-26,processing,Germany
ORD_000568,CUST_00028,PROD_003,USB-C Hub,3,45.0,135.0,2024-08-18,shipped,France
ORD_000569,CUST_00418,PROD_001,Wireless Mouse,4,29.99,119.96,2024-03-10,delivered,Canada
ORD_000570,CUST_00210,PROD_009,Laptop Stand,5,49.99,249.95,2024-11-30,delivered,Germany
ORD_000571,CUST_00043,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-09-07,cancelled,Canada
ORD_000572,CUST_00141,PROD_001,Wireless Mouse,2,29.99,59.98,2024-05-29,processing,USA
ORD_000573,CUST_00290,PROD_009,Laptop Stand,3,49.99,149.97,2024-03-27,delivered,Germany
ORD_000574,CUST_00059,PROD_009,Laptop Stand,5,49.99,249.95,2024-02-27,shipped,France
ORD_000575,CUST_00390,PROD_009,Laptop Stand,3,49.99,149.97,2024-10-04,delivered,USA
ORD_000576,CUST_00377,PROD_009,Laptop Stand,2,49.99,99.98,2024-08-05,processing,USA
ORD_000577,CUST_00179,PROD_005,Webcam HD,1,79.99,79.99,2024-08-18,pending,UK
ORD_000578,CUST_00416,PROD_008,Cable Management Kit,1,15.0,15.0,2024-05-01,cancelled,Canada
ORD_000579,CUST_00085,PROD_006,Desk Lamp,5,24.99,124.95,2024-11-19,cancelled,Germany
ORD_000580,CUST_00292,PROD_003,USB-C Hub,2,45.0,90.0,2024-04-15,shipped,USA
ORD_000581,CUST_00087,PROD_009,Laptop Stand,3,49.99,149.97,2024-11-01,shipped,France
ORD_000582,CUST_00488,PROD_005,Webcam HD,3,79.99,239.97,2024-10-20,cancelled,UK
ORD_000583,CUST_00142,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-07-29,processing,USA
ORD_000584,CUST_00165,PROD_003,USB-C Hub,2,45.0,90.0,2024-03-15,processing,Australia
ORD_000585,CUST_00324,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-03-13,shipped,France
ORD_000586,CUST_00325,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-08-19,pending,USA
ORD_000587,CUST_00480,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-05-22,shipped,Australia
ORD_000588,CUST_00002,PROD_008,Cable Management Kit,4,15.0,60.0,2024-06-16,pending,France
ORD_000589,CUST_00204,PROD_008,Cable Management Kit,3,15.0,45.0,2024-02-02,processing,France
ORD_000590,CUST_00166,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-09-10,shipped,UK
ORD_000591,CUST_00290,PROD_006,Desk Lamp,5,24.99,124.95,2024-10-22,delivered,Canada
ORD_000592,CUST_00321,PROD_006,Desk Lamp,1,24.99,24.99,2024-01-24,delivered,USA
ORD_000593,CUST_00234,PROD_001,Wireless Mouse,1,29.99,29.99,2024-03-21,pending,Germany
ORD_000594,CUST_00452,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-12-18,shipped,Canada
ORD_000595,CUST_00185,PROD_003,USB-C Hub,3,45.0,135.0,2024-02-17,shipped,Australia
ORD_000596,CUST_00085,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-12-06,pending,Australia
ORD_000597,CUST_00220,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-12-24,pending,Canada
ORD_000598,CUST_00040,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-04-19,processing,Germany
ORD_000599,CUST_00228,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-09-22,pending,Australia
ORD_000600,CUST_00356,PROD_001,Wireless Mouse,3,29.99,89.97,2024-03-02,processing,Germany
ORD_000601,CUST_00046,PROD_008,Cable Management Kit,1,15.0,15.0,2024-04-27,pending,Germany
ORD_000602,CUST_00071,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-07-07,delivered,UK
ORD_000603,CUST_00289,PROD_003,USB-C Hub,2,45.0,90.0,2024-02-05,pending,France
ORD_000604,CUST_00370,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-08-13,processing,UK
ORD_000605,CUST_00227,PROD_003,USB-C Hub,4,45.0,180.0,2024-11-11,processing,Australia
ORD_000606,CUST_00302,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-03-12,delivered,USA
ORD_000607,CUST_00127,PROD_006,Desk Lamp,4,24.99,99.96,2024-06-10,shipped,Canada
ORD_000608,CUST_00308,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-10-10,cancelled,France
ORD_000609,CUST_00106,PROD_005,Webcam HD,1,79.99,79.99,2024-12-03,cancelled,UK
ORD_000610,CUST_00201,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-04-06,shipped,Australia
ORD_000611,CUST_00058,PROD_001,Wireless Mouse,2,29.99,59.98,2024-09-10,processing,Germany
ORD_000612,CUST_00456,PROD_008,Cable Management Kit,5,15.0,75.0,2024-02-06,pending,France
ORD_000613,CUST_00441,PROD_006,Desk Lamp,3,24.99,74.97,2024-03-08,cancelled,Germany
ORD_000614,CUST_00089,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-10-06,delivered,Australia
ORD_000615,CUST_00008,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-10-27,shipped,USA
ORD_000616,CUST_00260,PROD_004,Monitor Stand,1,34.5,34.5,2024-01-31,shipped,Germany
ORD_000617,CUST_00206,PROD_009,Laptop Stand,4,49.99,199.96,2024-08-04,pending,Australia
ORD_000618,CUST_00143,PROD_009,Laptop Stand,5,49.99,249.95,2024-11-11,pending,Canada
ORD_000619,CUST_00499,PROD_005,Webcam HD,1,79.99,79.99,2024-09-18,processing,Canada
ORD_000620,CUST_00325,PROD_009,Laptop Stand,3,49.99,149.97,2024-07-19,pending,France
ORD_000621,CUST_00126,PROD_005,Webcam HD,4,79.99,319.96,2024-05-02,pending,USA
ORD_000622,CUST_00312,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-08-20,pending,France
ORD_000623,CUST_00363,PROD_005,Webcam HD,2,79.99,159.98,2024-03-02,processing,USA
ORD_000624,CUST_00268,PROD_001,Wireless Mouse,2,29.99,59.98,2024-09-11,cancelled,UK
ORD_000625,CUST_00384,PROD_005,Webcam HD,2,79.99,159.98,2024-07-09,shipped,Canada
ORD_000626,CUST_00140,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-06-20,cancelled,Germany
ORD_000627,CUST_00322,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-12-30,pending,France
ORD_000628,CUST_00029,PROD_008,Cable Management Kit,4,15.0,60.0,2024-09-18,delivered,UK
ORD_000629,CUST_00131,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-07-07,pending,Canada
ORD_000630,CUST_00261,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-04-26,pending,Australia
ORD_000631,CUST_00242,PROD_001,Wireless Mouse,1,29.99,29.99,2024-05-05,shipped,USA
ORD_000632,CUST_00284,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-04-01,delivered,USA
ORD_000633,CUST_00469,PROD_004,Monitor Stand,3,34.5,103.5,2024-05-07,shipped,Germany
ORD_000634,CUST_00062,PROD_005,Webcam HD,1,79.99,79.99,2024-10-19,cancelled,UK
ORD_000635,CUST_00024,PROD_001,Wireless Mouse,2,29.99,59.98,2024-04-24,delivered,France
ORD_000636,CUST_00168,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-05-24,pending,UK
ORD_000637,CUST_00103,PROD_009,Laptop Stand,4,49.99,199.96,2024-01-05,shipped,UK
ORD_000638,CUST_00238,PROD_010,Blue Light Glasses,3,29.99,89.97,2024-11-14,shipped,Canada
ORD_000639,CUST_00462,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-04-10,cancelled,Australia
ORD_000640,CUST_00013,PROD_004,Monitor Stand,2,34.5,69.0,2024-01-04,processing,Germany
ORD_000641,CUST_00450,PROD_009,Laptop Stand,3,49.99,149.97,2024-11-21,pending,Australia
ORD_000642,CUST_00435,PROD_006,Desk Lamp,1,24.99,24.99,2024-12-02,shipped,Germany
ORD_000643,CUST_00215,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-09-28,delivered,Canada
ORD_000644,CUST_00048,PROD_001,Wireless Mouse,2,29.99,59.98,2024-12-30,pending,UK
ORD_000645,CUST_00459,PROD_004,Monitor Stand,5,34.5,172.5,2024-07-30,shipped,Australia
ORD_000646,CUST_00259,PROD_008,Cable Management Kit,1,15.0,15.0,2024-10-24,processing,USA
ORD_000647,CUST_00032,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-10-30,delivered,France
ORD_000648,CUST_00436,PROD_003,USB-C Hub,2,45.0,90.0,2024-05-29,shipped,UK
ORD_000649,CUST_00140,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-06-11,processing,Germany
ORD_000650,CUST_00056,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-03-10,processing,France
ORD_000651,CUST_00161,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-08-18,delivered,Germany
ORD_000652,CUST_00232,PROD_002,Mechanical Keyboard,5,89.99,449.95,2024-07-02,shipped,Canada
ORD_000653,CUST_00081,PROD_008,Cable Management Kit,3,15.0,45.0,2024-03-02,shipped,USA
ORD_000654,CUST_00076,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-04-20,pending,UK
ORD_000655,CUST_00026,PROD_004,Monitor Stand,3,34.5,103.5,2024-07-21,shipped,France
ORD_000656,CUST_00438,PROD_005,Webcam HD,2,79.99,159.98,2024-01-16,delivered,Germany
ORD_000657,CUST_00237,PROD_009,Laptop Stand,5,49.99,249.95,2024-05-07,pending,USA
ORD_000658,CUST_00426,PROD_003,USB-C Hub,1,45.0,45.0,2024-01-07,processing,USA
ORD_000659,CUST_00352,PROD_003,USB-C Hub,2,45.0,90.0,2024-07-24,pending,UK
ORD_000660,CUST_00012,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-05-12,pending,USA
ORD_000661,CUST_00464,PROD_004,Monitor Stand,4,34.5,138.0,2024-03-06,shipped,USA
ORD_000662,CUST_00087,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-08-24,cancelled,USA
ORD_000663,CUST_00196,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-09-11,delivered,USA
ORD_000664,CUST_00141,PROD_003,USB-C Hub,3,45.0,135.0,2024-04-19,shipped,Canada
ORD_000665,CUST_00318,PROD_008,Cable Management Kit,2,15.0,30.0,2024-01-18,cancelled,France
ORD_000666,CUST_00452,PROD_004,Monitor Stand,3,34.5,103.5,2024-09-12,cancelled,Germany
ORD_000667,CUST_00197,PROD_008,Cable Management Kit,1,15.0,15.0,2024-02-14,processing,UK
ORD_000668,CUST_00128,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-11-25,cancelled,France
ORD_000669,CUST_00246,PROD_001,Wireless Mouse,4,29.99,119.96,2024-12-31,cancelled,UK
ORD_000670,CUST_00165,PROD_008,Cable Management Kit,3,15.0,45.0,2024-10-16,delivered,France
ORD_000671,CUST_00306,PROD_005,Webcam HD,2,79.99,159.98,2024-01-14,processing,UK
ORD_000672,CUST_00272,PROD_001,Wireless Mouse,3,29.99,89.97,2024-01-30,shipped,Germany
ORD_000673,CUST_00127,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-03-22,processing,USA
ORD_000674,CUST_00295,PROD_005,Webcam HD,5,79.99,399.95,2024-01-29,delivered,Canada
ORD_000675,CUST_00304,PROD_006,Desk Lamp,2,24.99,49.98,2024-03-31,shipped,Canada
ORD_000676,CUST_00359,PROD_006,Desk Lamp,5,24.99,124.95,2024-01-15,shipped,Australia
ORD_000677,CUST_00486,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-03-13,processing,France
ORD_000678,CUST_00252,PROD_008,Cable Management Kit,5,15.0,75.0,2024-06-07,pending,Canada
ORD_000679,CUST_00113,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-04-29,pending,France
ORD_000680,CUST_00470,PROD_009,Laptop Stand,4,49.99,199.96,2024-01-01,cancelled,UK
ORD_000681,CUST_00091,PROD_004,Monitor Stand,2,34.5,69.0,2024-06-23,shipped,Australia
ORD_000682,CUST_00361,PROD_001,Wireless Mouse,1,29.99,29.99,2024-03-16,processing,France
ORD_000683,CUST_00192,PROD_002,Mechanical Keyboard,5,89.99,449.95,2024-07-05,delivered,USA
ORD_000684,CUST_00166,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-06-21,processing,UK
ORD_000685,CUST_00333,PROD_003,USB-C Hub,4,45.0,180.0,2024-11-23,shipped,Germany
ORD_000686,CUST_00403,PROD_003,USB-C Hub,5,45.0,225.0,2024-12-21,shipped,France
ORD_000687,CUST_00158,PROD_004,Monitor Stand,5,34.5,172.5,2024-03-30,shipped,Germany
ORD_000688,CUST_00486,PROD_003,USB-C Hub,2,45.0,90.0,2024-01-01,cancelled,Australia
ORD_000689,CUST_00309,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-01-17,shipped,Canada
ORD_000690,CUST_00054,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-11-23,delivered,France
ORD_000691,CUST_00178,PROD_003,USB-C Hub,3,45.0,135.0,2024-02-09,shipped,Canada
ORD_000692,CUST_00328,PROD_003,USB-C Hub,1,45.0,45.0,2024-12-28,shipped,Australia
ORD_000693,CUST_00128,PROD_008,Cable Management Kit,1,15.0,15.0,2024-05-15,pending,Canada
ORD_000694,CUST_00001,PROD_006,Desk Lamp,3,24.99,74.97,2024-02-25,pending,Australia
ORD_000695,CUST_00453,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-08-02,delivered,Canada
ORD_000696,CUST_00193,PROD_008,Cable Management Kit,4,15.0,60.0,2024-06-28,pending,France
ORD_000697,CUST_00116,PROD_008,Cable Management Kit,5,15.0,75.0,2024-11-29,processing,Australia
ORD_000698,CUST_00011,PROD_008,Cable Management Kit,1,15.0,15.0,2024-01-18,shipped,UK
ORD_000699,CUST_00088,PROD_005,Webcam HD,1,79.99,79.99,2024-02-07,delivered,UK
ORD_000700,CUST_00174,PROD_003,USB-C Hub,1,45.0,45.0,2024-10-07,cancelled,USA
ORD_000701,CUST_00221,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-12-26,processing,USA
ORD_000702,CUST_00052,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-03-21,shipped,USA
ORD_000703,CUST_00284,PROD_004,Monitor Stand,2,34.5,69.0,2024-07-28,cancelled,Australia
ORD_000704,CUST_00050,PROD_005,Webcam HD,3,79.99,239.97,2024-06-01,pending,Canada
ORD_000705,CUST_00079,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-10-08,pending,Germany
ORD_000706,CUST_00151,PROD_006,Desk Lamp,1,24.99,24.99,2024-08-06,cancelled,USA
ORD_000707,CUST_00106,PROD_008,Cable Management Kit,2,15.0,30.0,2024-02-19,processing,USA
ORD_000708,CUST_00158,PROD_005,Webcam HD,1,79.99,79.99,2024-08-30,delivered,USA
ORD_000709,CUST_00047,PROD_008,Cable Management Kit,4,15.0,60.0,2024-12-04,cancelled,UK
ORD_000710,CUST_00190,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-07-08,processing,Germany
ORD_000711,CUST_00239,PROD_008,Cable Management Kit,1,15.0,15.0,2024-05-14,shipped,Germany
ORD_000712,CUST_00078,PROD_004,Monitor Stand,3,34.5,103.5,2024-10-15,pending,USA
ORD_000713,CUST_00498,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-10-04,cancelled,Germany
ORD_000714,CUST_00420,PROD_004,Monitor Stand,5,34.5,172.5,2024-02-01,cancelled,Germany
ORD_000715,CUST_00294,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-12-17,processing,Germany
ORD_000716,CUST_00463,PROD_008,Cable Management Kit,3,15.0,45.0,2024-02-10,pending,Germany
ORD_000717,CUST_00347,PROD_009,Laptop Stand,5,49.99,249.95,2024-09-21,cancelled,France
ORD_000718,CUST_00486,PROD_003,USB-C Hub,1,45.0,45.0,2024-08-17,processing,Canada
ORD_000719,CUST_00217,PROD_004,Monitor Stand,2,34.5,69.0,2024-03-05,pending,USA
ORD_000720,CUST_00428,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-11-17,cancelled,Canada
ORD_000721,CUST_00199,PROD_005,Webcam HD,3,79.99,239.97,2024-02-04,cancelled,USA
ORD_000722,CUST_00267,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-06-15,delivered,UK
ORD_000723,CUST_00401,PROD_001,Wireless Mouse,5,29.99,149.95,2024-10-27,delivered,France
ORD_000724,CUST_00291,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-03-17,cancelled,Canada
ORD_000725,CUST_00400,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-02-24,pending,France
ORD_000726,CUST_00136,PROD_005,Webcam HD,5,79.99,399.95,2024-06-25,delivered,Germany
ORD_000727,CUST_00020,PROD_008,Cable Management Kit,5,15.0,75.0,2024-11-07,processing,Germany
ORD_000728,CUST_00312,PROD_005,Webcam HD,4,79.99,319.96,2024-03-14,delivered,France
ORD_000729,CUST_00122,PROD_001,Wireless Mouse,4,29.99,119.96,2024-06-18,pending,Australia
ORD_000730,CUST_00173,PROD_008,Cable Management Kit,3,15.0,45.0,2024-07-09,shipped,USA
ORD_000731,CUST_00351,PROD_005,Webcam HD,3,79.99,239.97,2024-09-08,pending,Australia
ORD_000732,CUST_00227,PROD_004,Monitor Stand,2,34.5,69.0,2024-06-02,shipped,Australia
ORD_000733,CUST_00046,PROD_005,Webcam HD,4,79.99,319.96,2024-11-05,processing,Australia
ORD_000734,CUST_00249,PROD_008,Cable Management Kit,2,15.0,30.0,2024-07-27,cancelled,Australia
ORD_000735,CUST_00034,PROD_006,Desk Lamp,1,24.99,24.99,2024-09-20,shipped,Canada
ORD_000736,CUST_00451,PROD_009,Laptop Stand,4,49.99,199.96,2024-03-10,cancelled,France
ORD_000737,CUST_00429,PROD_001,Wireless Mouse,2,29.99,59.98,2024-04-08,pending,Canada
ORD_000738,CUST_00471,PROD_004,Monitor Stand,1,34.5,34.5,2024-08-21,shipped,USA
ORD_000739,CUST_00259,PROD_004,Monitor Stand,3,34.5,103.5,2024-07-07,delivered,Germany
ORD_000740,CUST_00251,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-05-03,cancelled,UK
ORD_000741,CUST_00283,PROD_008,Cable Management Kit,2,15.0,30.0,2024-08-30,shipped,France
ORD_000742,CUST_00426,PROD_006,Desk Lamp,2,24.99,49.98,2024-05-12,pending,Australia
ORD_000743,CUST_00084,PROD_005,Webcam HD,1,79.99,79.99,2024-07-16,cancelled,USA
ORD_000744,CUST_00347,PROD_004,Monitor Stand,2,34.5,69.0,2024-11-27,processing,Canada
ORD_000745,CUST_00443,PROD_005,Webcam HD,4,79.99,319.96,2024-09-19,pending,USA
ORD_000746,CUST_00308,PROD_008,Cable Management Kit,2,15.0,30.0,2024-11-27,pending,Canada
ORD_000747,CUST_00365,PROD_004,Monitor Stand,3,34.5,103.5,2024-11-07,shipped,UK
ORD_000748,CUST_00130,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-06-27,processing,Germany
ORD_000749,CUST_00423,PROD_008,Cable Management Kit,3,15.0,45.0,2024-12-12,cancelled,France
ORD_000750,CUST_00262,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-02-22,shipped,USA
ORD_000751,CUST_00153,PROD_009,Laptop Stand,5,49.99,249.95,2024-11-07,pending,UK
ORD_000752,CUST_00328,PROD_008,Cable Management Kit,1,15.0,15.0,2024-06-21,shipped,UK
ORD_000753,CUST_00488,PROD_005,Webcam HD,3,79.99,239.97,2024-12-01,shipped,Australia
ORD_000754,CUST_00461,PROD_004,Monitor Stand,2,34.5,69.0,2024-09-21,pending,Canada
ORD_000755,CUST_00349,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-12-04,processing,UK
ORD_000756,CUST_00465,PROD_001,Wireless Mouse,4,29.99,119.96,2024-05-31,delivered,UK
ORD_000757,CUST_00363,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-01-19,cancelled,France
ORD_000758,CUST_00352,PROD_004,Monitor Stand,3,34.5,103.5,2024-12-31,cancelled,Canada
ORD_000759,CUST_00433,PROD_008,Cable Management Kit,3,15.0,45.0,2024-09-16,processing,UK
ORD_000760,CUST_00242,PROD_009,Laptop Stand,2,49.99,99.98,2024-05-30,processing,USA
ORD_000761,CUST_00461,PROD_005,Webcam HD,5,79.99,399.95,2024-04-03,shipped,Australia
ORD_000762,CUST_00382,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-06-30,shipped,Canada
ORD_000763,CUST_00300,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-07-09,shipped,UK
ORD_000764,CUST_00444,PROD_008,Cable Management Kit,1,15.0,15.0,2024-08-28,cancelled,USA
ORD_000765,CUST_00456,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-02-06,processing,Germany
ORD_000766,CUST_00272,PROD_009,Laptop Stand,1,49.99,49.99,2024-12-14,shipped,Germany
ORD_000767,CUST_00103,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-03-18,shipped,Canada
ORD_000768,CUST_00162,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-08-22,processing,Canada
ORD_000769,CUST_00091,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-06-19,shipped,Australia
ORD_000770,CUST_00108,PROD_001,Wireless Mouse,1,29.99,29.99,2024-08-19,processing,UK
ORD_000771,CUST_00067,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-09-07,cancelled,USA
ORD_000772,CUST_00495,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-07-25,delivered,Germany
ORD_000773,CUST_00103,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-01-20,shipped,France
ORD_000774,CUST_00010,PROD_001,Wireless Mouse,3,29.99,89.97,2024-09-28,pending,Canada
ORD_000775,CUST_00160,PROD_004,Monitor Stand,2,34.5,69.0,2024-12-21,processing,UK
ORD_000776,CUST_00157,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-09-14,processing,France
ORD_000777,CUST_00234,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-06-01,cancelled,UK
ORD_000778,CUST_00455,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-06-21,processing,Germany
ORD_000779,CUST_00085,PROD_006,Desk Lamp,4,24.99,99.96,2024-07-02,delivered,Canada
ORD_000780,CUST_00068,PROD_001,Wireless Mouse,2,29.99,59.98,2024-04-24,processing,Australia
ORD_000781,CUST_00064,PROD_001,Wireless Mouse,5,29.99,149.95,2024-09-15,shipped,Canada
ORD_000782,CUST_00395,PROD_001,Wireless Mouse,4,29.99,119.96,2024-11-23,cancelled,UK
ORD_000783,CUST_00339,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-10-31,pending,USA
ORD_000784,CUST_00214,PROD_001,Wireless Mouse,1,29.99,29.99,2024-12-19,delivered,USA
ORD_000785,CUST_00243,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-10-07,processing,UK
ORD_000786,CUST_00339,PROD_004,Monitor Stand,1,34.5,34.5,2024-06-03,pending,Germany
ORD_000787,CUST_00359,PROD_009,Laptop Stand,3,49.99,149.97,2024-11-14,processing,France
